,id,full_name,first_name,last_name,is_active
3818,78010,Al Roges,Al,Roges,False
3819,78011,Ken Rohloff,Ken,Rohloff,False
3820,202375,Magnum Rolle,Magnum,Rolle,False
3821,78012,Kenny Rollins,Kenny,Rollins,False
3822,78013,Phil Rollins,Phil,Rollins,False
3823,1631157,Ryan Rollins,Ryan,Rollins,True
3824,78014,Tree Rollins,Tree,Rollins,False
3825,78015,Lorenzo Romar,Lorenzo,Romar,False
3826,200765,Rajon Rondo,Rajon,Rondo,False
3827,399,Sean Rooks,Sean,Rooks,False
3828,201565,Derrick Rose,Derrick,Rose,False
3829,147,Jalen Rose,Jalen,Rose,False
3830,990,Malik Rose,Malik,Rose,False
3831,78016,Robert Rose,Robert,Rose,False
3832,78017,Alexander Rosenberg,Alexander,Rosenberg,False
3833,78018,Lennie Rosenbluth,Lennie,Rosenbluth,False
3834,78019,Hank Rosenstein,Hank,Rosenstein,False
3835,78020,Dick Rosenthal,Dick,Rosenthal,False
3836,2624,Quinton Ross,Quinton,Ross,False
3837,203082,Terrence Ross,Terrence,Ross,False
3838,78021,Doug Roth,Doug,Roth,False
3839,78022,Scott Roth,Scott,Roth,False
3840,78023,Irv Rothenberg,Irv,Rothenberg,False
3841,78024,Mickey Rottner,Mickey,Rottner,False
3842,78025,Dan Roundfield,Dan,Roundfield,False
3843,78026,Giff Roux,Giff,Roux,False
3844,78027,Ron Rowan,Ron,Rowan,False
3845,78028,Curtis Rowe,Curtis,Rowe,False
3846,78029,Jim Rowinski,Jim,Rowinski,False
3847,78030,Derrick Rowland,Derrick,Rowland,False
3848,78031,Brian Rowsom,Brian,Rowsom,False
3849,200750,Brandon Roy,Brandon,Roy,False
3850,140,Donald Royal,Donald,Royal,False
3851,78033,Bob Royer,Bob,Royer,False
3852,32,Clifford Rozier,Clifford,Rozier,False
3853,1626179,Terry Rozier,Terry,Rozier,True
3854,201937,Ricky Rubio,Ricky,Rubio,False
3855,2462,Guy Rucker,Guy,Rucker,False
3856,78035,Delaney Rudd,Delaney,Rudd,False
3857,78036,John Rudd,John,Rudd,False
3858,204014,Damjan Rudez,Damjan,Rudez,False
3859,78037,John Rudometkin,John,Rudometkin,False
3860,1913,Michael Ruffin,Michael,Ruffin,False
3861,460,Trevor Ruffin,Trevor,Ruffin,False
3862,78039,Paul Ruffner,Paul,Ruffner,False
3863,78040,Joe Ruklick,Joe,Ruklick,False
3864,78041,Jeff Ruland,Jeff,Ruland,False
3865,78042,Bob Rule,Bob,Rule,False
3866,78043,Jerry Rullo,Jerry,Rullo,False
3867,1641712,Rayan Rupert,Rayan,Rupert,True
3868,474,Stefano Rusconi,Stefano,Rusconi,False
3869,201575,Brandon Rush,Brandon,Rush,False
3870,2416,Kareem Rush,Kareem,Rush,False
3871,78049,Bill Russell,Bill,Russell,False
3872,935,Bryon Russell,Bryon,Russell,False
3873,78047,Campy Russell,Campy,Russell,False
3874,78045,Cazzie Russell,Cazzie,Russell,False
3875,1626156,D'Angelo Russell,D'Angelo,Russell,True
3876,78046,Frank Russell,Frank,Russell,False
3877,78048,Walker Russell,Walker,Russell,False
3878,201041,Walker Russell,Walker,Russell,False
3879,1630346,Matt Ryan,Matt,Ryan,True
3880,717,Arvydas Sabonis,Arvydas,Sabonis,False
3881,1627734,Domantas Sabonis,Domantas,Sabonis,True
3882,203135,Robert Sacre,Robert,Sacre,False
3883,78050,Ed Sadowski,Ed,Sadowski,False
3884,78051,Kenny Sailors,Kenny,Sailors,False
3885,1642275,Tidjane Salaün,Tidjane,Salaün,True
3886,927,John Salley,John,Salley,False
3887,2422,John Salmons,John,Salmons,False
3888,1089,Kevin Salvadori,Kevin,Salvadori,False
3889,2066,Soumaila Samake,Soumaila,Samake,False
3890,1629677,Luka Samanic,Luka,Samanic,False
3891,200798,Cheikh Samb,Cheikh,Samb,False
3892,1629102,Brandon Sampson,Brandon,Sampson,False
3893,203960,JaKarr Sampson,JaKarr,Sampson,False
3894,2441,Jamal Sampson,Jamal,Sampson,False
3895,78055,Ralph Sampson,Ralph,Sampson,False
3896,202396,Samardo Samuels,Samardo,Samuels,False
3897,1631257,Jermaine Samuels Jr.,Jermaine,Samuels Jr.,False
3898,2143,Pepe Sanchez,Pepe,Sanchez,False
3899,78057,Frankie Sanders,Frankie,Sanders,False
3900,1874,Jeff Sanders,Jeff,Sanders,False
3901,202336,Larry Sanders,Larry,Sanders,False
3902,2684,Melvin Sanders,Melvin,Sanders,False
3903,78059,Mike Sanders,Mike,Sanders,False
3904,78060,Thomas Sanders,Thomas,Sanders,False
3905,1641766,Adama Sanogo,Adama,Sanogo,True
3906,2091,Daniel Santiago,Daniel,Santiago,False
3907,78061,Bob Santini,Bob,Santini,False
3908,1630611,Gui Santos,Gui,Santos,True
3909,78062,Wayne Sappleton,Wayne,Sappleton,False
3910,1642259,Alexandre Sarr,Alexandre,Sarr,True
3911,1630846,Olivier Sarr,Olivier,Sarr,False
3912,987,Jason Sasser,Jason,Sasser,False
3913,2219,Jeryl Sasser,Jeryl,Sasser,False
3914,1631204,Marcus Sasser,Marcus,Sasser,True
3915,203107,Tomas Satoransky,Tomas,Satoransky,False
3916,2261,Kenny Satterfield,Kenny,Satterfield,False
3917,78063,Frank Saul,Frank,Saul,False
3918,78064,Woody Sauldsberry,Woody,Sauldsberry,False
3919,78065,Fred Saunders,Fred,Saunders,False
3920,78066,Don Savage,Don,Savage,False
3921,2453,Predrag Savovic,Predrag,Savovic,False
3922,78067,Alan Sawyer,Alan,Sawyer,False
3923,2243,Brian Scalabrine,Brian,Scalabrine,False
3924,2637,Alex Scales,Alex,Scales,False
3925,78068,Dewayne Scales,Dewayne,Scales,False
3926,78069,Frank Schade,Frank,Schade,False
3927,78070,Ben Schadler,Ben,Schadler,False
3928,78071,Herm Schaefer,Herm,Schaefer,False
3929,78072,Bob Schafer,Bob,Schafer,False
3930,1630648,Jordan Schakel,Jordan,Schakel,False
3931,78073,Ben Scharnus,Ben,Scharnus,False
3932,78074,Marv Schatzman,Marv,Schatzman,False
3933,78075,Fred Schaus,Fred,Schaus,False
3934,7,Dan Schayes,Dan,Schayes,False
3935,78076,Dolph Schayes,Dolph,Schayes,False
3936,78078,Ossie Schectman,Ossie,Schectman,False
3937,88,Steve Scheffler,Steve,Scheffler,False
3938,78080,Tom Scheffler,Tom,Scheffler,False
3939,1631248,Baylor Scheierman,Baylor,Scheierman,True
3940,78081,Dave Schellhase,Dave,Schellhase,False
3941,101195,Luke Schenscher,Luke,Schenscher,False
3942,78082,Herb Scherer,Herb,Scherer,False
3943,368,Dwayne Schintzius,Dwayne,Schintzius,False
3944,78084,Dale Schlueter,Dale,Schlueter,False
3945,78085,Otto Schnellbacher,Otto,Schnellbacher,False
3946,78086,Dick Schnittker,Dick,Schnittker,False
3947,78087,Russ Schoene,Russ,Schoene,False
3948,1629678,Admiral Schofield,Admiral,Schofield,False
3949,78088,Dave Scholz,Dave,Scholz,False
3950,78089,Milt Schoon,Milt,Schoon,False
3951,96,Detlef Schrempf,Detlef,Schrempf,False
3952,203471,Dennis Schröder,Dennis,Schröder,True
3953,78091,Howie Schultz,Howie,Schultz,False
3954,78092,Dick Schulz,Dick,Schulz,False
3955,78093,John Schweitz,John,Schweitz,False
3956,2449,Luis Scola,Luis,Scola,False
3957,78094,Freddie Scolari,Freddie,Scolari,False
3958,78095,Alvin Scott,Alvin,Scott,False
3959,1064,Brent Scott,Brent,Scott,False
3960,2,Byron Scott,Byron,Scott,False
3961,78097,Charlie Scott,Charlie,Scott,False
3962,192,Dennis Scott,Dennis,Scott,False
3963,1109,James Scott,James,Scott,False
3964,203118,Mike Scott,Mike,Scott,False
3965,78100,Ray Scott,Ray,Scott,False
3966,1035,Shawnelle Scott,Shawnelle,Scott,False
3967,1630286,Trevon Scott,Trevon,Scott,False
3968,1630206,Jay Scrubb,Jay,Scrubb,False
3969,78102,Carey Scurry,Carey,Scurry,False
3970,1631220,Dereon Seabron,Dereon,Seabron,False
3971,78103,Bruce Seals,Bruce,Seals,False
3972,1578,Shea Seals,Shea,Seals,False
3973,907,Malik Sealy,Malik,Sealy,False
3974,78105,Ed Searcy,Ed,Searcy,False
3975,78106,Ken Sears,Ken,Sears,False
3976,78107,Wayne See,Wayne,See,False
3977,200757,Thabo Sefolosha,Thabo,Sefolosha,False
3978,938,Rony Seikaly,Rony,Seikaly,False
3979,78109,Glen Selbo,Glen,Selbo,False
3980,202729,Josh Selby,Josh,Selby,False
3981,1627782,Wayne Selden,Wayne,Selden,False
3982,78110,Brad Sellers,Brad,Sellers,False
3983,78111,Phil Sellers,Phil,Sellers,False
3984,78112,Rollie Seltz,Rollie,Seltz,False
3985,78113,Frank Selvy,Frank,Selvy,False
3986,78114,Jim Seminoff,Jim,Seminoff,False
3987,200754,Mouhamed Sene,Mouhamed,Sene,False
3988,78115,George Senesky,George,Senesky,False
3989,1630578,Alperen Sengun,Alperen,Sengun,True
3990,1641729,Brice Sensabaugh,Brice,Sensabaugh,True
3991,202338,Kevin Seraphin,Kevin,Seraphin,False
3992,1738,Ansu Sesay,Ansu,Sesay,False
3993,201196,Ramon Sessions,Ramon,Sessions,False
3994,78116,Tom Sewell,Tom,Sewell,False
3995,1629012,Collin Sexton,Collin,Sexton,True
3996,78117,Paul Seymour,Paul,Seymour,False
3997,78118,Nick Shaback,Nick,Shaback,False
3998,1593,Charles Shackleford,Charles,Shackleford,False
3999,78120,Carl Shaeffer,Carl,Shaeffer,False
4000,78121,Lee Shaffer,Lee,Shaffer,False
4001,201203,Mustafa Shakur,Mustafa,Shakur,False
4002,1629013,Landry Shamet,Landry,Shamet,True
4003,1539,God Shammgod,God,Shammgod,False
4004,78123,Earl Shannon,Earl,Shannon,False
4005,78124,Howie Shannon,Howie,Shannon,False
4006,1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,True
4007,78125,Charlie Share,Charlie,Share,False
4008,78126,Bill Sharman,Bill,Sharman,False
4009,1630549,Day'Ron Sharpe,Day'Ron,Sharpe,True
4010,1631101,Shaedon Sharpe,Shaedon,Sharpe,True
4011,201594,Walter Sharpe,Walter,Sharpe,False
4012,1117,John Shasky,John,Shasky,False
4013,78128,Ron Shavlik,Ron,Shavlik,False
4014,216,Brian Shaw,Brian,Shaw,False
4015,1745,Casey Shaw,Casey,Shaw,False
4016,1629621,Marial Shayok,Marial,Shayok,False
4017,78130,Bob Shea,Bob,Shea,False
4018,1642347,Jamal Shead,Jamal,Shead,True
4019,78131,Fred Sheffield,Fred,Sheffield,False
4020,78132,Craig Shelton,Craig,Shelton,False
4021,78133,Lonnie Shelton,Lonnie,Shelton,False
4022,203129,Tornike Shengelia,Tornike,Shengelia,False
4023,1641767,Ben Sheppard,Ben,Sheppard,True
4024,1852,Jeff Sheppard,Jeff,Sheppard,False
4025,1642263,Reed Sheppard,Reed,Sheppard,True
4026,78135,Steve Sheppard,Steve,Sheppard,False
4027,78136,Edmund Sherod,Edmund,Sherod,False
4028,78653,Charlie Shipp,Charlie,Shipp,False
4029,2321,Paul Shirley,Paul,Shirley,False
4030,78138,Gene Short,Gene,Short,False
4031,78139,Purvis Short,Purvis,Short,False
4032,78140,Dexter Shouse,Dexter,Shouse,False
4033,78141,Dick Shrider,Dick,Shrider,False
4034,78142,Gene Shue,Gene,Shue,False
4035,78143,John Shumate,John,Shumate,False
4036,202697,Iman Shumpert,Iman,Shumpert,False
4037,203144,Alexey Shved,Alexey,Shved,False
4038,1627783,Pascal Siakam,Pascal,Siakam,True
4039,1626296,Jordan Sibert,Jordan,Sibert,False
4040,78144,Sam Sibert,Sam,Sibert,False
4041,78145,Mark Sibley,Mark,Sibley,False
4042,78146,Jerry Sichting,Jerry,Sichting,False
4043,78147,Larry Siegfried,Larry,Siegfried,False
4044,78148,Ralph Siewert,Ralph,Siewert,False
4045,78149,Jack Sikma,Jack,Sikma,False
4046,78150,James Silas,James,Silas,False
4047,78151,Paul Silas,Paul,Silas,False
4048,202918,Xavier Silas,Xavier,Silas,False
4049,202081,Garret Siler,Garret,Siler,False
4050,78152,Mike Silliman,Mike,Silliman,False
4051,1629735,Chris Silva,Chris,Silva,False
4052,101134,Wayne Simien,Wayne,Simien,False
4053,1627732,Ben Simmons,Ben,Simmons,True
4054,2250,Bobby Simmons,Bobby,Simmons,False
4055,200759,Cedric Simmons,Cedric,Simmons,False
4056,78153,Connie Simmons,Connie,Simmons,False
4057,78154,Johnny Simmons,Johnny,Simmons,False
4058,203613,Jonathon Simmons,Jonathon,Simmons,False
4059,1628424,Kobi Simmons,Kobi,Simmons,False
4060,1489,Lionel Simmons,Lionel,Simmons,False
4061,1750,Miles Simon,Miles,Simon,False
4062,1630250,Marko Simonovic,Marko,Simonovic,False
4063,1629014,Anfernee Simons,Anfernee,Simons,True
4064,54,Dickey Simpkins,Dickey,Simpkins,False
4065,202067,Diamon Simpson,Diamon,Simpson,False
4066,1642354,KJ Simpson,KJ,Simpson,True
4067,78157,Ralph Simpson,Ralph,Simpson,False
4068,1630285,Zavier Simpson,Zavier,Simpson,False
4069,1591,Alvin Sims,Alvin,Sims,False
4070,78160,Bob Sims,Bob,Sims,False
4071,201235,Courtney Sims,Courtney,Sims,False
4072,78159,Doug Sims,Doug,Sims,False
4073,203156,Henry Sims,Henry,Sims,False
4074,1630579,Jericho Sims,Jericho,Sims,True
4075,78161,Scott Sims,Scott,Sims,False
4076,202713,Kyle Singler,Kyle,Singler,False
4077,201606,Sean Singletary,Sean,Singletary,False
4078,202698,Chris Singleton,Chris,Singleton,False
4079,101189,James Singleton,James,Singleton,False
4080,78162,Mckinley Singleton,Mckinley,Singleton,False
4081,78163,Zeke Sinicola,Zeke,Sinicola,False
4082,1629686,Deividas Sirvydis,Deividas,Sirvydis,False
4083,78164,Charlie Sitton,Charlie,Sitton,False
4084,203491,Peyton Siva,Peyton,Siva,False
4085,1631376,Dmytro Skapintsev,Dmytro,Skapintsev,False
4086,101,Scott Skiles,Scott,Skiles,False
4087,78167,Al Skinner,Al,Skinner,False
4088,1730,Brian Skinner,Brian,Skinner,False
4089,78168,Talvin Skinner,Talvin,Skinner,False
4090,78169,Whitey Skoog,Whitey,Skoog,False
4091,78170,Jeff Slade,Jeff,Slade,False
4092,1073,Reggie Slater,Reggie,Slater,False
4093,78171,Jim Slaughter,Jim,Slaughter,False
4094,78172,Jose Slaughter,Jose,Slaughter,False
4095,1641771,Jalen Slawson,Jalen,Slawson,False
4096,2447,Tamar Slay,Tamar,Slay,False
4097,202388,Donald Sloan,Donald,Sloan,False
4098,78173,Jerry Sloan,Jerry,Sloan,False
4099,101166,Uros Slokar,Uros,Slokar,False
4100,78174,Tom Sluby,Tom,Sluby,False
4101,1629346,Alen Smailagic,Alen,Smailagic,False
4102,1630606,Javonte Smart,Javonte,Smart,False
4103,78175,Keith Smart,Keith,Smart,False
4104,203935,Marcus Smart,Marcus,Smart,True
4105,78176,Belus Smawley,Belus,Smawley,False
4106,78177,Jack Smiley,Jack,Smiley,False
4107,78178,Adrian Smith,Adrian,Smith,False
4108,78207,Bill Smith,Bill,Smith,False
4109,78209,Bill Smith,Bill,Smith,False
4110,78202,Bingo Smith,Bingo,Smith,False
4111,78203,Bobby Smith,Bobby,Smith,False
4112,293,Charles Smith,Charles,Smith,False
4113,1520,Charles Smith,Charles,Smith,False
4114,78179,Charles Smith,Charles,Smith,False
4115,1814,Chris Smith,Chris,Smith,False
4116,203147,Chris Smith,Chris,Smith,False
4117,78181,Clinton Smith,Clinton,Smith,False
4118,200783,Craig Smith,Craig,Smith,False
4119,78182,Deb Smith,Deb,Smith,False
4120,78183,Derek Smith,Derek,Smith,False
4121,78184,Don Smith,Don,Smith,False
4122,78185,Donald Smith,Donald,Smith,False
4123,2764,Donta Smith,Donta,Smith,False
4124,475,Doug Smith,Doug,Smith,False
4125,1630696,Dru Smith,Dru,Smith,True
4126,78187,Ed Smith,Ed,Smith,False
4127,78188,Elmore Smith,Elmore,Smith,False
4128,78189,Garfield Smith,Garfield,Smith,False
4129,78190,Greg Smith,Greg,Smith,False
4130,202962,Greg Smith,Greg,Smith,False
4131,202397,Ish Smith,Ish,Smith,False
4132,2747,JR Smith,JR,Smith,False
4133,2074,Jabari Smith,Jabari,Smith,False
4134,1630188,Jalen Smith,Jalen,Smith,True
4135,201160,Jason Smith,Jason,Smith,False
4136,202536,Jerry Smith,Jerry,Smith,False
4137,78191,Jim Smith,Jim,Smith,False
4138,693,Joe Smith,Joe,Smith,False
4139,2746,Josh Smith,Josh,Smith,False
4140,78192,Keith Smith,Keith,Smith,False
4141,181,Kenny Smith,Kenny,Smith,False
4142,78194,Labradford Smith,Labradford,Smith,False
4143,78195,Larry Smith,Larry,Smith,False
4144,1910,Leon Smith,Leon,Smith,False
4145,63,Michael Smith,Michael,Smith,False
4146,78197,Michael Smith,Michael,Smith,False
4147,2065,Mike Smith,Mike,Smith,False
4148,202701,Nolan Smith,Nolan,Smith,False
4149,78198,Otis Smith,Otis,Smith,False
4150,78199,Phil Smith,Phil,Smith,False
4151,78200,Randy Smith,Randy,Smith,False
4152,78201,Reggie Smith,Reggie,Smith,False
4153,78204,Robert Smith,Robert,Smith,False
4154,203893,Russ Smith,Russ,Smith,False
4155,78205,Sammy Smith,Sammy,Smith,False
4156,120,Steven Smith,Steven,Smith,False
4157,200848,Steven Smith,Steven,Smith,False
4158,1478,Stevin Smith,Stevin,Smith,False
4159,1631173,Terquavion Smith,Terquavion,Smith,False
4160,2604,Theron Smith,Theron,Smith,False
4161,1642449,Tolu Smith,Tolu,Smith,True
4162,380,Tony Smith,Tony,Smith,False
4163,1641890,Tyler Smith,Tyler,Smith,True
4164,78208,Willie Smith,Willie,Smith,False
4165,1629015,Zhaire Smith,Zhaire,Smith,False
4166,1628372,Dennis Smith Jr.,Dennis,Smith Jr.,False
4167,1631095,Jabari Smith Jr.,Jabari,Smith Jr.,True
4168,1641733,Nick Smith Jr.,Nick,Smith Jr.,True
4169,22,Rik Smits,Rik,Smits,False
4170,1091,Mike Smrek,Mike,Smrek,False
4171,78212,Joe Smyth,Joe,Smyth,False
4172,1630270,Xavier Sneed,Xavier,Sneed,False
4173,203503,Tony Snell,Tony,Snell,False
4174,727,Eric Snow,Eric,Snow,False
4175,78213,Dick Snyder,Dick,Snyder,False
4176,2745,Kirk Snyder,Kirk,Snyder,False
4177,78214,George Sobek,George,Sobek,False
4178,78215,Ricky Sobers,Ricky,Sobers,False
4179,78216,Ron Sobie,Ron,Sobie,False
4180,1631110,Jeremy Sochan,Jeremy,Sochan,True
4181,78217,Mike Sojourner,Mike,Sojourner,False
4182,2226,Will Solomon,Will,Solomon,False
4183,78219,Willie Somerset,Willie,Somerset,False
4184,2443,Darius Songaila,Darius,Songaila,False
4185,78220,Dave Sorenson,Dave,Sorenson,False
4186,203480,James Southerland,James,Southerland,False
4187,78221,Gino Sovran,Gino,Sovran,False
4188,2776,Pape Sow,Pape,Sow,False
4189,1629034,Ray Spalding,Ray,Spalding,False
4190,78222,Jim Spanarkel,Jim,Spanarkel,False
4191,2779,Vassilis Spanoulis,Vassilis,Spanoulis,False
4192,78223,Guy Sparrow,Guy,Sparrow,False
4193,600009,Rory Sparrow,Rory,Sparrow,False
4194,78225,Odie Spears,Odie,Spears,False
4195,78226,Art Spector,Art,Spector,False
4196,201578,Marreese Speights,Marreese,Speights,False
4197,1629016,Omari Spellman,Omari,Spellman,False
4198,78227,Andre Spencer,Andre,Spencer,False
4199,1642285,Cam Spencer,Cam,Spencer,True
4200,771,Elmore Spencer,Elmore,Spencer,False
4201,280,Felton Spencer,Felton,Spencer,False
4202,1630311,Pat Spencer,Pat,Spencer,True
4203,78230,Lou Spicer,Lou,Spicer,False
4204,78231,Craig Spitzer,Craig,Spitzer,False
4205,201168,Tiago Splitter,Tiago,Splitter,False
4206,78232,Art Spoelstra,Art,Spoelstra,False
4207,84,Latrell Sprewell,Latrell,Sprewell,False
4208,78233,Larry Spriggs,Larry,Spriggs,False
4209,1630531,Jaden Springer,Jaden,Springer,True
4210,78234,Jim Springer,Jim,Springer,False
4211,78235,Jim Spruill,Jim,Spruill,False
4212,1756,Ryan Stack,Ryan,Stack,False
4213,711,Jerry Stackhouse,Jerry,Stackhouse,False
4214,78237,Kevin Stacom,Kevin,Stacom,False
4215,78238,Dave Stallworth,Dave,Stallworth,False
4216,78239,Isaac Stallworth,Isaac,Stallworth,False
4217,78240,Ed Stanczak,Ed,Stanczak,False
4218,1630199,Cassius Stanley,Cassius,Stanley,False
4219,78241,Terence Stansbury,Terence,Stansbury,False
4220,317,John Starks,John,Starks,False
4221,78243,Keith Starr,Keith,Starr,False
4222,203917,Nik Stauskas,Nik,Stauskas,False
4223,78244,Larry Staverman,Larry,Staverman,False
4224,78245,Larry Steele,Larry,Steele,False
4225,1099,Matt Steigenga,Matt,Steigenga,False
4226,1735,Vladimir Stepania,Vladimir,Stepania,False
4227,203474,DJ Stephens,DJ,Stephens,False
4228,78247,Everette Stephens,Everette,Stephens,False
4229,78249,Jack Stephens,Jack,Stephens,False
4230,1086,Joe Stephens,Joe,Stephens,False
4231,202362,Lance Stephenson,Lance,Stephenson,False
4232,1627293,Alex Stepheson,Alex,Stepheson,False
4233,78250,Brook Steppe,Brook,Steppe,False
4234,78251,Barry Stevens,Barry,Stevens,False
4235,1641815,Isaiah Stevens,Isaiah,Stevens,True
4236,1630205,Lamar Stevens,Lamar,Stevens,False
4237,78252,Wayne Stevens,Wayne,Stevens,False
4238,2052,DeShawn Stevenson,DeShawn,Stevenson,False
4239,1630597,DJ Stewart,DJ,Stewart,False
4240,78253,Dennis Stewart,Dennis,Stewart,False
4241,1630191,Isaiah Stewart,Isaiah,Stewart,True
4242,1529,Kebu Stewart,Kebu,Stewart,False
4243,1125,Larry Stewart,Larry,Stewart,False
4244,1565,Michael Stewart,Michael,Stewart,False
4245,78256,Norm Stewart,Norm,Stewart,False
4246,201880,Greg Stiemsma,Greg,Stiemsma,False
4247,78257,Steve Stipanovich,Steve,Stipanovich,False
4248,179,Bryant Stith,Bryant,Stith,False
4249,78259,Sam Stith,Sam,Stith,False
4250,78260,Tom Stith,Tom,Stith,False
4251,78261,Alex Stivrins,Alex,Stivrins,False
4252,204065,David Stockton,David,Stockton,False
4253,304,John Stockton,John,Stockton,False
4254,978,Peja Stojakovic,Peja,Stojakovic,False
4255,1055,Ed Stokes,Ed,Stokes,False
4256,78264,Greg Stokes,Greg,Stokes,False
4257,203950,Jarnell Stokes,Jarnell,Stokes,False
4258,600016,Maurice Stokes,Maurice,Stokes,False
4259,78266,Art Stolkey,Art,Stolkey,False
4260,1627754,Diamond Stone,Diamond,Stone,False
4261,202933,Julyan Stone,Julyan,Stone,False
4262,2852,Awvee Storey,Awvee,Storey,False
4263,757,Damon Stoudamire,Damon,Stoudamire,False
4264,101136,Salim Stoudamire,Salim,Stoudamire,False
4265,2405,Amar'e Stoudemire,Amar'e,Stoudemire,False
4266,78267,Paul Stovall,Paul,Stovall,False
4267,201199,DJ Strawberry,DJ,Strawberry,False
4268,78268,Joe Strawder,Joe,Strawder,False
4269,1631124,Julian Strawther,Julian,Strawther,True
4270,78269,Bill Stricker,Bill,Stricker,False
4271,1065,Erick Strickland,Erick,Strickland,False
4272,1110,Mark Strickland,Mark,Strickland,False
4273,393,Rod Strickland,Rod,Strickland,False
4274,78270,Roger Strickland,Roger,Strickland,False
4275,78271,John Stroeder,John,Stroeder,False
4276,400,Derek Strong,Derek,Strong,False
4277,78273,Lamont Strothers,Lamont,Strothers,False
4278,78274,John Stroud,John,Stroud,False
4279,1629622,Max Strus,Max,Strus,True
4280,201155,Rodney Stuckey,Rodney,Stuckey,False
4281,78275,Gene Stump,Gene,Stump,False
4282,78276,Stan Stutz,Stan,Stutz,False
4283,1630591,Jalen Suggs,Jalen,Suggs,True
4284,78277,Gary Suiter,Gary,Suiter,False
4285,203096,Jared Sullinger,Jared,Sullinger,False
4286,201969,DaJuan Summers,DaJuan,Summers,False
4287,1628410,Edmond Sumner,Edmond,Sumner,False
4288,78654,Barry Sumpter,Barry,Sumpter,False
4289,201180,Sun Yue,,Sun Yue,False
4290,78278,Don Sunderlage,Don,Sunderlage,False
4291,1743,Bruno Sundov,Bruno,Sundov,False
4292,78279,Jon Sundvold,Jon,Sundvold,False
4293,682,Bob Sura,Bob,Sura,False
4294,78280,Dick Surhoff,Dick,Surhoff,False
4295,78281,Dane Suttle,Dane,Suttle,False
4296,357,Greg Sutton,Greg,Sutton,False
4297,78283,Bennie Swain,Bennie,Swain,False
4298,1628403,Caleb Swanigan,Caleb,Swanigan,False
4299,78284,Norm Swanson,Norm,Swanson,False
4300,78285,Dan Swartz,Dan,Swartz,False
4301,2552,Michael Sweetney,Michael,Sweetney,False
4302,1631306,Cole Swider,Cole,Swider,True
4303,2741,Robert Swift,Robert,Swift,False
4304,2031,Stromile Swift,Stromile,Swift,False
4305,78286,Aaron Swinson,Aaron,Swinson,False
4306,1628591,Craig Sword,Craig,Sword,False
4307,202377,Pape Sy,Pape,Sy,False
4308,78287,Wallace Sydnor,Wallace,Sydnor,False
4309,1626208,Keifer Sykes,Keifer,Sykes,False
4310,1132,Larry Sykes,Larry,Sykes,False
4311,1136,Brett Szabo,Brett,Szabo,False
4312,1887,Wally Szczerbiak,Wally,Szczerbiak,False
4313,440,Zan Tabak,Zan,Tabak,False
4314,2657,Yuta Tabuse,Yuta,Tabuse,False
4315,101147,Chris Taft,Chris,Taft,False
4316,78291,Sid Tannenbaum,Sid,Tannenbaum,False
4317,1434,Dragan Tarlac,Dragan,Tarlac,False
4318,78293,Roy Tarpley,Roy,Tarpley,False
4319,1630256,Jae'Sean Tate,Jae'Sean,Tate,True
4320,78294,Earl Tatum,Earl,Tatum,False
4321,1628369,Jayson Tatum,Jayson,Tatum,True
4322,204002,Edy Tavares,Edy,Tavares,False
4323,78295,Anthony Taylor,Anthony,Taylor,False
4324,78296,Brian Taylor,Brian,Taylor,False
4325,101182,Donell Taylor,Donell,Taylor,False
4326,78298,Fred Taylor,Fred,Taylor,False
4327,1627819,Isaiah Taylor,Isaiah,Taylor,False
4328,78297,Jay Taylor,Jay,Taylor,False
4329,78299,Jeff Taylor,Jeff,Taylor,False
4330,203106,Jeffery Taylor,Jeffery,Taylor,False
4331,201966,Jermaine Taylor,Jermaine,Taylor,False
4332,1511,Johnny Taylor,Johnny,Taylor,False
4333,78301,Leonard Taylor,Leonard,Taylor,False
4334,1508,Maurice Taylor,Maurice,Taylor,False
4335,201446,Mike Taylor,Mike,Taylor,False
4336,78302,Roland Taylor,Roland,Taylor,False
4337,1630678,Terry Taylor,Terry,Taylor,False
4338,203116,Tyshawn Taylor,Tyshawn,Taylor,False
4339,78303,Vince Taylor,Vince,Taylor,False
4340,78304,Terry Teagle,Terry,Teagle,False
4341,201952,Jeff Teague,Jeff,Teague,False
4342,203104,Marquis Teague,Marquis,Teague,False
4343,203141,Mirza Teletovic,Mirza,Teletovic,False
4344,2742,Sebastian Telfair,Sebastian,Telfair,False
4345,202066,Garrett Temple,Garrett,Temple,True
4346,1628462,Milos Teodosic,Milos,Teodosic,False
4347,78305,Ira Terrell,Ira,Terrell,False
4348,1629123,Jared Terrell,Jared,Terrell,False
4349,78307,Carlos Terry,Carlos,Terry,False
4350,78306,Chuck Terry,Chuck,Terry,False
4351,78308,Claude Terry,Claude,Terry,False
4352,1631207,Dalen Terry,Dalen,Terry,True
4353,1629150,Emanuel Terry,Emanuel,Terry,False
4354,1891,Jason Terry,Jason,Terry,False
4355,1630179,Tyrell Terry,Tyrell,Terry,False
4356,1630257,Jon Teske,Jon,Teske,False
4357,201934,Hasheem Thabeet,Hasheem,Thabeet,False
4358,78309,Tom Thacker,Tom,Thacker,False
